select distinct eqp_id from quality.m_fab_dcop_met where step_id = 'TUMER486'	TUMER486 step이 거쳐간 전체 eqp id의 중복 제외한 값을 조회
select distinct part_id from quality.m_fab_dcop_met where dcol_operator = 'AUTO'	AUTO dcol operator이 거쳐간 전체 제품 아이디의 중복 제외한 값을 조회
select distinct lot_id from quality.m_fab_dcop_met where line_id = 'QVXS'	QVXS line id이 거쳐간 전체 랏의 중복 제외한 값을 조회
select distinct lot_id from quality.m_fab_dcop_met where area = 'WOVJP'	WOVJP 공정 설비이 거쳐간 전체 랏 id의 중복 제외한 값을 조회
select distinct process_id from quality.m_fab_tracking where foup_id = '125937S'	125937S foup이 거쳐간 전체 공법 아이디의 중복 제외한 값을 조회
select distinct eqp_model from quality.m_fab_tracking where eqp_type = 'PSPINF'	PSPINF 설비 type이 거쳐간 전체 equipment model의 중복 제외한 값을 조회
select distinct root_lot_id from quality.m_fab_tracking where foup_id = '111335S'	111335S foup id이 거쳐간 전체 루트랏의 중복 제외한 값을 조회
select distinct part_id from quality.m_fab_tracking where root_lot_id = 'HAHC08'	HAHC08 root lot id이 거쳐간 전체 part id의 중복 제외한 값을 조회
select distinct lot_id from quality.m_fab_tracking where eqp_type = 'DDPOLY'	DDPOLY 설비 type이 거쳐간 전체 lot의 중복 제외한 값을 조회
select distinct eqp_id from quality.m_fab_tracking where foup_id = '125937S'	125937S 풉이 거쳐간 전체 eqp id의 중복 제외한 값을 조회
select distinct wafer_id from quality.m_defect_summary where root_lot_id = 'CKHR40'	CKHR40 루트 랏 id이 거쳐간 전체 wafer 아이디의 중복 제외한 값을 조회
select distinct recipe_id from quality.m_defect_summary where wafer_id = '4'	4 웨이퍼이 거쳐간 전체 레시피 id의 중복 제외한 값을 조회
select distinct wafer_id from quality.m_defect_summary where eqp_id = 'QISE07'	QISE07 설비이 거쳐간 전체 wafer의 중복 제외한 값을 조회
select distinct eqp_id from quality.m_defect_summary where wafer_id = '12'	12 웨이퍼이 거쳐간 전체 설비의 중복 제외한 값을 조회
select distinct eqp_id from quality.m_defect_summary where recipe_id = 'PNHA4999'	PNHA4999 레시피이 거쳐간 전체 equipment id의 중복 제외한 값을 조회
select distinct chamber_id from quality.m_defect_summary where wafer_id = '7'	7 웨이퍼 아이디이 거쳐간 전체 챔버 id의 중복 제외한 값을 조회
select distinct wafer_id from quality.m_defect_chip where lot_id = 'JIG031.1'	JIG031.1 랏 아이디이 거쳐간 전체 wafer id의 중복 제외한 값을 조회
select distinct step_seq from quality.m_defect_chip where wafer_id = '2'	2 웨이퍼이 거쳐간 전체 step seq의 중복 제외한 값을 조회
select distinct wafer_id from quality.m_defect_chip where reticle_id = 'JLBJB6G0R4'	JLBJB6G0R4 레티클이 거쳐간 전체 웨이퍼 id의 중복 제외한 값을 조회
select distinct lot_id from quality.m_defect_chip where process_id = 'KGLB'	KGLB process id이 거쳐간 전체 랏의 중복 제외한 값을 조회
select distinct root_lot_id from quality.m_defect_chip where reticle_id = 'JLBJB6G0R4'	JLBJB6G0R4 레티클 아이디이 거쳐간 전체 루트랏의 중복 제외한 값을 조회
select distinct root_lot_id from quality.m_defect_chip where process_id = 'KCES'	KCES 공법 아이디이 거쳐간 전체 루트 랏의 중복 제외한 값을 조회
select distinct root_lot_id from quality.m_eds_bin where process_id = 'FDEE'	FDEE 공법 아이디이 거쳐간 전체 루트 랏의 중복 제외한 값을 조회
select distinct wafer_id from quality.m_eds_bin where process_id = 'FDEE'	FDEE process id이 거쳐간 전체 wafer의 중복 제외한 값을 조회
select distinct part_id from quality.m_eds_bin where process_id = 'FDEE'	FDEE process이 거쳐간 전체 part id의 중복 제외한 값을 조회
select distinct process_id from quality.m_eds_bin where root_lot_id = 'JQHZ14'	JQHZ14 루트 랏 id이 거쳐간 전체 공법 id의 중복 제외한 값을 조회
select distinct root_lot_id from quality.m_eds_bin where part_id = 'K4UXD23AA-DDR'	K4UXD23AA-DDR part id이 거쳐간 전체 root lot id의 중복 제외한 값을 조회
select distinct part_id from quality.m_eds_bin where root_lot_id = 'HYG0G2'	HYG0G2 루트 랏 id이 거쳐간 전체 제품 아이디의 중복 제외한 값을 조회
select distinct root_lot_id from quality.m_eds_chip_bin where step_seq = 'EDS_P'	EDS_P step seq이 거쳐간 전체 루트랏의 중복 제외한 값을 조회
select distinct lot_id from quality.m_eds_chip_bin where step_seq = 'EDS_XP'	EDS_XP 테스트이 거쳐간 전체 lot의 중복 제외한 값을 조회
select distinct lot_id from quality.m_eds_chip_bin where process_id = 'FDES'	FDES 공법이 거쳐간 전체 랏의 중복 제외한 값을 조회
select distinct item_id from quality.m_eds_chip_measure where step_seq = 'EDS_WP'	EDS_WP step seq이 거쳐간 전체 eds 칩 테스트 항목의 중복 제외한 값을 조회
select distinct item_type from quality.m_eds_chip_measure where process_id = 'PPKL'	PPKL process id이 거쳐간 전체 item type의 중복 제외한 값을 조회
select distinct step_seq from quality.m_eds_chip_measure where lot_id = 'EUH002.1'	EUH002.1 lot이 거쳐간 전체 step의 중복 제외한 값을 조회
select distinct root_lot_id from quality.m_eds_chip_measure where item_id = 'FBT3910_9'	FBT3910_9 테스트 항목이 거쳐간 전체 root lot의 중복 제외한 값을 조회
select distinct step_seq from quality.m_eds_chip_measure where process_id = 'PPGD'	PPGD 공법 아이디이 거쳐간 전체 step의 중복 제외한 값을 조회
select distinct root_lot_id from quality.m_eds_chip_measure where step_seq = 'EDS_P'	EDS_P step이 거쳐간 전체 루트 랏의 중복 제외한 값을 조회
select distinct step_seq from quality.m_eds_measure where lot_id = 'GHH090.1'	GHH090.1 lot이 거쳐간 전체 eds 공정의 중복 제외한 값을 조회
select distinct probe_card_id from quality.m_eds_measure where lot_id = 'EUH002.1'	EUH002.1 lot id이 거쳐간 전체 probe card id의 중복 제외한 값을 조회
select distinct step_seq from quality.m_eds_measure where test_type = 'NORMAL'	NORMAL 테스트 타입이 거쳐간 전체 step seq의 중복 제외한 값을 조회
select distinct root_lot_id from quality.m_eds_measure where probe_card_id = 'M14941S32'	M14941S32 프로브 카드이 거쳐간 전체 루트랏의 중복 제외한 값을 조회
select distinct part_id from quality.m_eds_measure where lot_id = 'GEHA24.1'	GEHA24.1 lot id이 거쳐간 전체 part id의 중복 제외한 값을 조회
select distinct part_id from quality.m_eds_measure where test_type = 'NORMAL'	NORMAL 테스트 type이 거쳐간 전체 part id의 중복 제외한 값을 조회
select distinct item_id from master.m_fab_item_met where subitem_id = 'S9'	S9 서브 테스트 항목이 거쳐간 아이템 id의 중복 제외한 값을 조회하라
select distinct item_id from master.m_fab_item_met where step_seq = 'QM053020'	QM053020 step seq이 거쳐간 아이템 id의 중복 제외한 값을 조회하라
select distinct line_id from master.m_fab_item_met where subitem_id = 'VALUE'	VALUE 세부 계측 아이템이 거쳐간 라인 아이디의 중복 제외한 값을 조회하라
select distinct subitem_id from master.m_fab_item_met where line_id = 'QELV'	QELV 라인 아이디이 거쳐간 세부 계측 아이템의 중복 제외한 값을 조회하라
select distinct step_seq from master.m_fab_item_met where item_id = 'E1_RAW_MAX_Y'	E1_RAW_MAX_Y 아이템이 거쳐간 스텝 seq의 중복 제외한 값을 조회하라
select distinct step_id from quality.m_fab_dcop_met where eqp_id = 'EUH002'	EUH002 설비 아이디이 거쳐간 step의 중복 제외한 값을 조회하라
select distinct eqp_id from quality.m_fab_dcop_met where dcol_operator = 'AUTO'	AUTO operator이 거쳐간 설비 아이디의 중복 제외한 값을 조회하라
select distinct step_id from quality.m_fab_dcop_met where area = 'ETCH'	ETCH 공정 설비이 거쳐간 step id의 중복 제외한 값을 조회하라
select distinct root_lot_id from quality.m_fab_dcop_met where eqp_id = 'PVH092'	PVH092 설비이 거쳐간 root lot의 중복 제외한 값을 조회하라
select distinct dcol_operator from quality.m_fab_dcop_met where step_id = 'IV015380'	IV015380 스텝 id이 거쳐간 작업자의 중복 제외한 값을 조회하라
select distinct eqp_id from quality.m_fab_dcop_met where lot_id = 'EUH002.1'	EUH002.1 랏 id이 거쳐간 설비 아이디의 중복 제외한 값을 조회하라
select distinct foup_id from quality.m_fab_tracking where lot_id = 'GKH261.1'	GKH261.1 랏 아이디이 거쳐간 foup id의 중복 제외한 값을 조회하라
select distinct eqp_id from quality.m_fab_tracking where chamber_id = '4'	4 chamber이 거쳐간 설비의 중복 제외한 값을 조회하라
select distinct eqp_type from quality.m_fab_tracking where owning_line_id = 'KFM2'	KFM2 공정 시작 라인이 거쳐간 eqp type의 중복 제외한 값을 조회하라
select distinct eqp_model from quality.m_fab_tracking where foup_id = '150614S'	150614S 풉이 거쳐간 eqp model의 중복 제외한 값을 조회하라
select distinct foup_id from quality.m_fab_tracking where owning_line_id = 'KFM2'	KFM2 공정 시작 라인이 거쳐간 foup의 중복 제외한 값을 조회하라
select distinct chamber_id from quality.m_fab_tracking where part_id = 'K4U8E164AA-GAB'	K4U8E164AA-GAB part id이 거쳐간 챔버의 중복 제외한 값을 조회하라
select distinct wafer_id from quality.m_defect_summary where recipe_id = 'PNHA4999'	PNHA4999 recipe id이 거쳐간 웨이퍼 아이디의 중복 제외한 값을 조회하라
select distinct recipe_id from quality.m_defect_summary where root_lot_id = 'EDH343'	EDH343 root lot이 거쳐간 recipe의 중복 제외한 값을 조회하라
select distinct recipe_id from quality.m_defect_summary where eqp_id = 'MDFM51'	MDFM51 설비 id이 거쳐간 레시피 아이디의 중복 제외한 값을 조회하라
select distinct recipe_id from quality.m_defect_summary where chamber_id = '103'	103 chamber이 거쳐간 레시피의 중복 제외한 값을 조회하라
select distinct root_lot_id from quality.m_defect_summary where eqp_id = 'WWSGQA3'	WWSGQA3 설비 아이디이 거쳐간 루트랏의 중복 제외한 값을 조회하라
select distinct wafer_id from quality.m_defect_chip where lot_id = 'HYH671.1'	HYH671.1 랏 id이 거쳐간 wafer 아이디의 중복 제외한 값을 조회하라
select distinct process_id from quality.m_defect_chip where reticle_id = 'JLBJB6G0R4'	JLBJB6G0R4 레티클 id이 거쳐간 공법의 중복 제외한 값을 조회하라
select distinct lot_id from quality.m_defect_chip where part_id = 'K4A8G085WC-JAF'	K4A8G085WC-JAF 제품 아이디이 거쳐간 랏의 중복 제외한 값을 조회하라
select distinct step_seq from quality.m_defect_chip where lot_id = 'GEHA24.1'	GEHA24.1 랏 id이 거쳐간 step sequence의 중복 제외한 값을 조회하라
select distinct root_lot_id from quality.m_defect_chip where process_id = 'KEND'	KEND 공법이 거쳐간 루트 랏 id의 중복 제외한 값을 조회하라
select distinct root_lot_id from quality.m_defect_chip where wafer_id = '5'	5 웨이퍼 아이디이 거쳐간 루트 랏의 중복 제외한 값을 조회하라
select distinct root_lot_id from quality.m_eds_bin where process_id = 'DREW'	DREW 공법이 거쳐간 루트랏의 중복 제외한 값을 조회하라
select distinct part_id from quality.m_eds_bin where wafer_id = '4'	4 웨이퍼 아이디이 거쳐간 part id의 중복 제외한 값을 조회하라
select distinct process_id from quality.m_eds_bin where root_lot_id = 'PGF582'	PGF582 root lot id이 거쳐간 공법의 중복 제외한 값을 조회하라
select distinct process_id from quality.m_eds_bin where wafer_id = '21'	21 웨이퍼 아이디이 거쳐간 process의 중복 제외한 값을 조회하라
select distinct eqp_id from quality.m_eds_bin where process_id = 'ZDFQ'	ZDFQ 공법 아이디이 거쳐간 eds 설비의 중복 제외한 값을 조회하라
select distinct root_lot_id from quality.m_eds_bin where part_id = 'K4UXD23AA-DDR'	K4UXD23AA-DDR 제품 아이디이 거쳐간 루트 랏의 중복 제외한 값을 조회하라
select distinct step_seq from quality.m_eds_chip_bin where lot_id = 'MHKA37'	MHKA37 랏 id이 거쳐간 step seq의 중복 제외한 값을 조회하라
select distinct lot_id from quality.m_eds_chip_bin where step_seq = 'EDS_G'	EDS_G eds step이 거쳐간 랏의 중복 제외한 값을 조회하라
select distinct step_seq from quality.m_eds_chip_bin where process_id = 'ZDFQ'	ZDFQ process이 거쳐간 step의 중복 제외한 값을 조회하라
select distinct process_id from quality.m_eds_chip_bin where step_seq = 'EDS_XP'	EDS_XP step이 거쳐간 process id의 중복 제외한 값을 조회하라
select distinct lot_id from quality.m_eds_chip_bin where process_id = 'DREW'	DREW process id이 거쳐간 랏 id의 중복 제외한 값을 조회하라
select distinct item_type from quality.m_eds_chip_measure where item_id = 'FBT9492_5'	FBT9492_5 계측 항목이 거쳐간 item type의 중복 제외한 값을 조회하라
select distinct item_type from quality.m_eds_chip_measure where root_lot_id = 'PLSD12'	PLSD12 root lot이 거쳐간 item type의 중복 제외한 값을 조회하라
select distinct root_lot_id from quality.m_eds_chip_measure where item_type = 'FPD'	FPD item type이 거쳐간 root lot의 중복 제외한 값을 조회하라
select distinct step_seq from quality.m_eds_chip_measure where item_type = 'FDE'	FDE item type이 거쳐간 step의 중복 제외한 값을 조회하라
select distinct root_lot_id from quality.m_eds_chip_measure where item_id = 'FBT1222_4'	FBT1222_4 계측 항목이 거쳐간 루트랏의 중복 제외한 값을 조회하라
select distinct process_id from quality.m_eds_chip_measure where item_id = 'FBT3910_9'	FBT3910_9 eds 칩 테스트 항목이 거쳐간 process id의 중복 제외한 값을 조회하라
